"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"25754";"11.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25755";"11.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25756";"11.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25757";"11.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25758";"11.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25759";"12.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25762";"13.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25763";"13.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25764";"14.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25766";"17.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25767";"17.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25769";"17.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25771";"18.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25772";"19.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25773";"19.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25774";"19.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25775";"19.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25776";"19.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25777";"20.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25778";"21.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25779";"21.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25780";"21.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25781";"21.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25782";"21.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25783";"22.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25784";"22.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25785";"22.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25786";"23.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25790";"26.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25792";"28.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25793";"28.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25795";"29.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25796";"30.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25797";"30.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25798";"01.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25799";"31.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25800";"01.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25801";"02.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25806";"03.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25807";"03.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25808";"07.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25810";"04.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25811";"04.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25812";"04.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25813";"04.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25814";"07.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25815";"08.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25820";"10.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25821";"10.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25823";"12.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25824";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25825";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25826";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25827";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25828";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25829";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25830";"14.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25831";"14.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25832";"15.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25833";"15.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25835";"16.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25836";"16.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25837";"16.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25838";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25839";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25840";"18.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25841";"18.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25842";"19.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25843";"19.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25844";"20.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25846";"20.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25847";"20.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25849";"22.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25850";"23.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25855";"24.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25856";"24.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25859";"26.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25860";"26.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25861";"26.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25862";"26.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25863";"26.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25864";"26.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25866";"27.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25867";"28.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25869";"29.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25870";"31.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25871";"01.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25873";"02.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25874";"02.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25875";"02.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25877";"02.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25878";"03.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25879";"03.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25880";"04.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25882";"04.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25883";"05.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25884";"06.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25885";"06.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25886";"06.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25887";"08.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25888";"08.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25889";"09.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25890";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25891";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25892";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25893";"12.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25894";"12.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25895";"12.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25897";"13.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25898";"13.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25899";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25900";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25901";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25902";"15.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25903";"16.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25904";"17.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25905";"17.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25906";"17.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25907";"17.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25908";"17.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25909";"18.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25910";"18.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25911";"18.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25912";"19.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25914";"20.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25915";"20.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25916";"21.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25918";"22.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25919";"22.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25920";"22.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25921";"22.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25922";"23.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25923";"23.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25925";"24.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25926";"24.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25928";"25.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25929";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25930";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25932";"27.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25933";"28.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25934";"29.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25936";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25937";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25938";"01.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25939";"01.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25940";"01.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25941";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25942";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25943";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25944";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25945";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25946";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25947";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25948";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25949";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25950";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25951";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25952";"05.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25953";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25955";"07.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25956";"07.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25957";"10.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25958";"08.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25959";"08.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25960";"09.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25961";"09.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25962";"09.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25963";"10.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25964";"10.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25965";"10.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25966";"12.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25967";"12.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25968";"13.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25969";"13.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25971";"14.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25972";"15.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25973";"14.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25974";"15.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25975";"15.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25976";"15.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25977";"15.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25978";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25979";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25981";"17.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25982";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25983";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25984";"19.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25985";"19.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25986";"20.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25987";"20.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25988";"21.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25989";"21.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25990";"21.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25991";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25992";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25993";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25994";"23.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25995";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25997";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25998";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25999";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26000";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26001";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26002";"27.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26003";"27.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26004";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26005";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26006";"29.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26007";"29.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26008";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26009";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26010";"01.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26011";"01.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26012";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26013";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26014";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26016";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26019";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26020";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26022";"04.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26023";"04.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26024";"05.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26025";"05.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26026";"05.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26027";"07.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26030";"08.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26031";"08.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26032";"09.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26033";"09.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26034";"09.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26035";"09.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26036";"09.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26037";"10.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26038";"10.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26039";"11.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26041";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26042";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26043";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26044";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26045";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26046";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26047";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26048";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26049";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26050";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26051";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26052";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26054";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26055";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26056";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26059";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26060";"19.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26061";"19.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26066";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26068";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26070";"22.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26073";"24.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26076";"25.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26078";"26.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26080";"29.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26081";"29.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26082";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26083";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26084";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26085";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26087";"02.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26088";"02.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26089";"02.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26091";"02.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26092";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26094";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26096";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26097";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26098";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26102";"05.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26103";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26104";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26105";"07.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26106";"08.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26108";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26111";"10.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26112";"10.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26114";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26115";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26116";"12.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26117";"12.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26118";"12.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26119";"12.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26120";"13.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26121";"13.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26122";"14.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26123";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26124";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26125";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26126";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26127";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26129";"17.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26130";"17.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26131";"18.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26133";"18.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26134";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26135";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26136";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26137";"20.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26139";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26140";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26141";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26142";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26143";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26145";"24.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26146";"26.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26147";"26.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26148";"26.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26149";"26.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26150";"26.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26151";"27.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26152";"28.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26153";"28.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26154";"28.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26155";"29.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26156";"30.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26157";"30.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26158";"30.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26159";"30.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26160";"30.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26161";"30.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26162";"31.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26163";"31.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26164";"31.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26165";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26166";"02.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26167";"02.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26168";"02.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26170";"04.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26171";"04.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26172";"04.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26173";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26174";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26175";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26176";"06.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26177";"08.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26178";"09.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26179";"10.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26180";"10.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26181";"11.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26183";"11.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26184";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26185";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26186";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26187";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26188";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26190";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26191";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26192";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26193";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
