"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"6027";"22.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6028";"22.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6029";"23.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6030";"23.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6031";"23.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6032";"25.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6033";"25.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6035";"25.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6036";"25.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6037";"25.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6039";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6040";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6041";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6042";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6043";"27.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6044";"27.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6046";"28.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6047";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6048";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6049";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6050";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6052";"01.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6053";"01.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6054";"01.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6055";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6056";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6057";"07.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6058";"08.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6059";"08.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6060";"08.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6061";"09.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6062";"09.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6063";"09.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6064";"10.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6065";"10.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6066";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6067";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6068";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6069";"12.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6070";"12.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6072";"15.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6073";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6074";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6075";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6076";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6077";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6078";"19.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6079";"20.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6080";"20.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6082";"21.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6083";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6085";"23.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6086";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6087";"25.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6088";"25.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6089";"25.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6090";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6091";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6092";"27.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6093";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6094";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6095";"29.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6096";"29.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6097";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6098";"31.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6099";"01.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6100";"01.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6101";"01.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6102";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6103";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6104";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6107";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6108";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6109";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6110";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6111";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6112";"04.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6113";"04.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6114";"04.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6115";"04.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6116";"05.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6117";"05.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6118";"05.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6119";"05.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6120";"05.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6121";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6122";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6124";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6125";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6126";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6127";"09.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6128";"09.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6129";"11.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6131";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6132";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6133";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6135";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6136";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6137";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6138";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6139";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6140";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6141";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6142";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6143";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6144";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6145";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6146";"19.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6147";"19.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6149";"19.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6150";"20.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6151";"22.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6152";"24.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6153";"24.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6154";"24.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6155";"24.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6156";"25.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6158";"26.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6159";"27.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6160";"28.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6161";"29.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6164";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6165";"01.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6166";"01.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6167";"01.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6169";"02.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6170";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6171";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6172";"04.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6173";"04.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6174";"05.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6175";"05.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6177";"07.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6178";"08.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6179";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6180";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6181";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6182";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6183";"10.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6184";"10.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6187";"12.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6189";"13.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6190";"14.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6192";"17.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6193";"17.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6194";"18.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6195";"18.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6196";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6197";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6198";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6199";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6200";"20.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6202";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6203";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6205";"24.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6208";"27.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6209";"28.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6210";"28.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6211";"28.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6212";"28.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6213";"29.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6214";"29.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6215";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6216";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6217";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6218";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6220";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6221";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6224";"02.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6225";"02.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6226";"03.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6227";"04.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6228";"04.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6229";"04.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6230";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6231";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6232";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6233";"06.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6234";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6235";"09.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6236";"11.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6237";"11.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6238";"11.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6239";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6240";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6241";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6242";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6243";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6244";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6245";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6246";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6247";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6248";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6249";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6250";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6251";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6252";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6253";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6254";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6255";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6256";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6257";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6259";"18.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6260";"18.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6261";"18.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6262";"19.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6263";"19.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6264";"19.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6265";"20.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6266";"20.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6267";"20.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6268";"20.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6269";"20.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6270";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6271";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6272";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6273";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6274";"22.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6275";"22.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6276";"22.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6277";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6279";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6280";"26.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6281";"26.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6282";"26.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6283";"27.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6284";"27.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6285";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6286";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6287";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6288";"29.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6289";"29.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6290";"30.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6291";"30.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6292";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6293";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6294";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6295";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"6296";"01.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"14175";"07.06.2014";"";"8";"09.11.2023";"84";"Дойная";"19.01.2024";"";"";"";"";""
"20039";"24.04.2017";"";"5";"21.06.2023";"225";"Дойная";"";"";"";"";"";""
"20061";"29.04.2017";"";"5";"11.06.2023";"235";"Дойная";"29.09.2023";"";"";"";"";""
"20124";"16.05.2017";"";"5";"28.04.2023";"279";"Дойная";"15.12.2023";"";"";"";"";""
"20202";"05.06.2017";"";"5";"11.09.2023";"143";"Дойная";"";"";"";"";"";""
"20277";"25.06.2017";"";"5";"05.04.2023";"302";"Осемененная";"13.10.2023";"13.10.2023";"";"";"";""
"20304";"02.07.2017";"";"5";"16.02.2023";"350";"Дойная";"";"";"";"";"";""
"20631";"02.12.2017";"";"4";"13.09.2023";"141";"Осемененная";"29.12.2023";"29.12.2023";"";"";"";""
"20677";"14.12.2017";"";"4";"02.07.2023";"214";"Дойная";"";"";"";"";"";""
"20775";"07.01.2018";"";"4";"24.08.2023";"161";"Дойная";"";"";"";"";"";""
"20778";"07.01.2018";"";"4";"18.02.2023";"348";"Осемененная";"28.07.2023";"28.07.2023";"";"";"";""
"20798";"17.01.2018";"";"4";"14.07.2023";"202";"Дойная";"";"";"";"";"";""
"20921";"25.04.2018";"";"5";"12.01.2024";"20";"Дойная";"";"";"";"";"";""
"20930";"30.04.2018";"";"4";"12.04.2023";"295";"Осемененная";"12.01.2024";"12.01.2024";"";"";"";""
"20936";"05.05.2018";"";"4";"24.09.2023";"130";"Дойная";"";"";"";"";"";""
"20967";"28.05.2018";"";"4";"06.11.2023";"87";"Дойная";"";"";"";"";"";""
"21085";"24.07.2018";"";"4";"22.09.2023";"132";"Дойная";"";"";"";"";"";""
"21159";"02.09.2018";"";"4";"02.11.2023";"91";"Дойная";"";"";"";"";"";""
"21231";"04.10.2018";"";"4";"11.01.2024";"21";"Дойная";"";"";"";"";"";""
"21239";"07.10.2018";"";"4";"16.01.2024";"16";"Дойная";"";"";"";"";"";""
"21263";"19.10.2018";"";"4";"29.11.2023";"64";"Дойная";"";"";"";"";"";""
"21274";"25.10.2018";"";"4";"25.12.2023";"38";"Дойная";"";"";"";"";"";""
"21275";"25.10.2018";"";"4";"23.12.2023";"40";"Дойная";"";"";"";"";"";""
"21292";"05.11.2018";"";"4";"21.10.2023";"103";"Дойная";"";"";"";"";"";""
"21312";"14.11.2018";"";"4";"05.07.2023";"211";"Дойная";"20.10.2023";"";"";"";"";""
"21332";"21.11.2018";"";"4";"01.11.2023";"92";"Дойная";"";"";"";"";"";""
"21396";"15.12.2018";"";"3";"14.05.2023";"263";"Дойная";"";"";"";"";"";""
"21398";"16.12.2018";"";"4";"01.09.2023";"153";"Осемененная";"17.11.2023";"17.11.2023";"";"";"";""
"21484";"19.01.2019";"";"3";"19.05.2023";"258";"Осемененная";"08.09.2023";"08.09.2023";"";"";"";""
"21491";"25.01.2019";"";"3";"23.02.2023";"343";"Дойная";"22.12.2023";"";"";"";"";""
"21506";"07.02.2019";"";"3";"17.09.2023";"137";"Дойная";"";"";"";"";"";""
"21623";"10.04.2019";"";"3";"16.06.2023";"230";"Дойная";"";"";"";"";"";""
"21639";"14.04.2019";"";"4";"07.12.2023";"56";"Дойная";"";"";"";"";"";""
"21960";"05.08.2019";"";"3";"17.09.2023";"137";"Дойная";"01.12.2023";"";"";"";"";""
"22053";"07.09.2019";"";"3";"04.08.2023";"181";"Дойная";"";"";"";"";"";""
"22083";"16.09.2019";"";"3";"17.05.2023";"260";"Дойная";"08.09.2023";"";"";"";"";""
"22152";"24.10.2019";"";"3";"22.09.2023";"132";"Дойная";"19.01.2024";"";"";"";"";""
"22157";"26.10.2019";"";"2";"01.05.2023";"276";"Дойная";"06.10.2023";"";"";"";"";""
"22159";"27.10.2019";"";"3";"16.10.2023";"108";"Дойная";"";"";"";"";"";""
"22173";"01.11.2019";"";"3";"26.12.2023";"37";"Дойная";"";"";"";"";"";""
"22184";"04.11.2019";"";"3";"05.08.2023";"180";"Дойная";"";"";"";"";"";""
"22319";"18.12.2019";"";"2";"23.04.2023";"284";"Осемененная";"05.01.2024";"05.01.2024";"";"";"";""
"22770";"02.07.2020";"";"2";"12.10.2023";"112";"Дойная";"";"";"";"";"";""
"23019";"11.10.2020";"";"2";"21.01.2024";"11";"Дойная";"";"";"";"";"";""
"23366";"11.02.2021";"";"2";"03.11.2023";"90";"Дойная";"";"";"";"";"";""
"23381";"18.02.2021";"";"2";"20.09.2023";"134";"Дойная";"";"";"";"";"";""
"23386";"19.02.2021";"";"2";"21.10.2023";"103";"Дойная";"";"";"";"";"";""
"23388";"20.02.2021";"";"2";"01.12.2023";"62";"Дойная";"";"";"";"";"";""
"23496";"28.03.2021";"";"2";"25.01.2024";"7";"Дойная";"";"";"";"";"";""
"23511";"02.04.2021";"";"1";"08.02.2023";"0";"Сухостой";"02.06.2023";"02.06.2023";"";"11.01.2024";"";""
"23520";"05.04.2021";"";"2";"22.01.2024";"10";"Дойная";"";"";"";"";"";""
"23531";"09.04.2021";"";"2";"20.01.2024";"12";"Дойная";"";"";"";"";"";""
"23553";"17.04.2021";"";"1";"20.03.2023";"318";"Дойная";"19.01.2024";"";"";"";"";""
"23838";"02.08.2021";"";"1";"26.09.2023";"128";"Дойная";"";"";"";"";"";""
"23868";"13.08.2021";"";"1";"25.07.2023";"191";"Дойная";"06.10.2023";"";"";"";"";""
"23905";"30.08.2021";"";"1";"03.09.2023";"151";"Дойная";"";"";"";"";"";""
"23920";"03.09.2021";"";"1";"25.07.2023";"191";"Дойная";"";"";"";"";"";""
"23951";"11.09.2021";"";"1";"19.09.2023";"135";"Дойная";"";"";"";"";"";""
"23966";"17.09.2021";"";"1";"23.07.2023";"193";"Осемененная";"06.10.2023";"06.10.2023";"";"";"";""
"23985";"25.09.2021";"";"1";"08.09.2023";"146";"Осемененная";"29.12.2023";"29.12.2023";"";"";"";""
"23986";"25.09.2021";"";"1";"20.09.2023";"134";"Дойная";"";"";"";"";"";""
"23992";"27.09.2021";"";"1";"24.07.2023";"192";"Дойная";"";"";"";"";"";""
"24008";"03.10.2021";"";"1";"22.07.2023";"194";"Дойная";"";"";"";"";"";""
"24027";"09.10.2021";"";"1";"29.07.2023";"187";"Осемененная";"24.11.2023";"24.11.2023";"";"";"";""
"24065";"23.10.2021";"";"1";"23.07.2023";"193";"Осемененная";"06.10.2023";"06.10.2023";"";"";"";""
"24080";"27.10.2021";"";"1";"21.07.2023";"195";"Осемененная";"10.11.2023";"10.11.2023";"";"";"";""
"24972";"01.10.2022";"";"0";"";"0";"Стельная";"08.11.2023";"08.11.2023";"";"";"";""
"24992";"08.10.2022";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25000";"11.10.2022";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25327";"05.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25335";"07.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25346";"13.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25353";"15.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25361";"16.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25382";"23.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25383";"23.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25405";"01.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25414";"04.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25458";"21.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25561";"24.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25596";"10.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25642";"29.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25654";"01.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25673";"11.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25744";"07.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25765";"16.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25770";"18.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25787";"24.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25852";"23.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25872";"01.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25924";"24.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25931";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25954";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25970";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25980";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"25996";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26015";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26017";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
