"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"23342";"28.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23343";"29.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23344";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23345";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23346";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23347";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23348";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23349";"05.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23350";"05.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23351";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23352";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23353";"07.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23354";"08.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23355";"08.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23356";"09.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23357";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23358";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23359";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23360";"12.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23361";"13.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23362";"13.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23363";"15.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23364";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23365";"17.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23367";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23368";"19.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23369";"21.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23370";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23371";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23372";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23374";"23.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23375";"23.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23376";"23.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23378";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23379";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23380";"25.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23381";"25.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23382";"25.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23383";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23384";"27.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23385";"27.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23387";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23389";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23390";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23391";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23392";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23393";"31.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23394";"31.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23395";"01.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23396";"01.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23397";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23398";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23399";"07.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23400";"08.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23401";"10.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23402";"10.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23403";"10.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23404";"11.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23405";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23406";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23407";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23408";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23409";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23410";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23411";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23412";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23413";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23414";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23415";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23416";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23417";"19.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23418";"20.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23419";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23420";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23421";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23422";"22.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23423";"23.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23424";"23.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23425";"24.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23426";"25.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23427";"25.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23428";"26.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23429";"26.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23430";"29.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23431";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23432";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23433";"01.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23434";"03.12.2023";"20.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"23435";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23436";"04.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23437";"04.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23438";"05.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23439";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23440";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23441";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23442";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23443";"07.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23444";"08.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23445";"08.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23446";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23447";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23448";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23449";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23450";"10.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23451";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23452";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23453";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23454";"12.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23455";"13.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23456";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23457";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23458";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23459";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23460";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23461";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23462";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23463";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23464";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23465";"18.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23466";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23467";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23468";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23469";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23470";"23.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23471";"24.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23472";"25.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23473";"25.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23474";"27.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23476";"28.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23477";"29.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23478";"29.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23668";"01.06.2023";"25.04.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"23689";"15.06.2023";"16.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24001";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24002";"02.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24003";"03.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24004";"03.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24005";"04.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24006";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24007";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24008";"06.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24009";"06.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24010";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24011";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24012";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24013";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24014";"08.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24015";"08.01.2024";"25.04.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24016";"09.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24017";"10.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24018";"11.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24019";"11.01.2024";"06.03.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24020";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24021";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24022";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24023";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24024";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24025";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24026";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24027";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24028";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24029";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24030";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24031";"18.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24032";"19.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24033";"19.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24034";"20.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24035";"22.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24036";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24037";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24038";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24039";"24.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24040";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24041";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24042";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24043";"26.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24044";"27.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24045";"27.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24046";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24047";"29.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24049";"30.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24051";"03.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24053";"05.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24054";"06.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24055";"07.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24056";"08.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24057";"09.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24058";"09.02.2024";"06.03.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24059";"10.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24060";"10.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24061";"12.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24062";"12.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24063";"13.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24064";"13.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24065";"13.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24066";"13.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24067";"15.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24068";"16.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24069";"16.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24070";"16.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24071";"19.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24072";"19.02.2024";"13.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24073";"20.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24074";"20.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24075";"21.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24076";"23.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24077";"23.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24078";"24.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24079";"25.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24080";"27.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24081";"27.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24082";"28.02.2024";"08.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24083";"28.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24084";"28.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24085";"28.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24086";"29.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24087";"29.02.2024";"04.03.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"24100";"01.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24101";"04.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24102";"04.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24103";"05.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24104";"07.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24105";"07.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24106";"08.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24107";"08.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24108";"08.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24109";"09.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24110";"10.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24111";"12.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24112";"13.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24113";"13.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24114";"14.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24115";"18.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24116";"20.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24117";"13.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24118";"16.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24119";"16.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24120";"17.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24121";"17.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24122";"18.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24123";"19.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24124";"20.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24125";"20.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24126";"21.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24127";"21.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24128";"22.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24129";"22.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24130";"27.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24131";"27.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24132";"01.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24133";"23.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24134";"25.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24135";"25.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24136";"25.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24137";"26.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24138";"26.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24139";"27.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24140";"27.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24141";"29.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24142";"01.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24143";"01.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24144";"02.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24145";"03.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24146";"05.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24147";"07.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24148";"04.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24149";"05.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24150";"05.04.2024";"20.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24151";"08.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24152";"10.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24153";"08.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24154";"13.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24155";"15.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24156";"11.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24157";"12.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24158";"12.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24159";"15.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24160";"15.04.2024";"13.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24161";"17.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24162";"15.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24163";"15.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24164";"19.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24165";"19.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24166";"21.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24167";"22.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24168";"22.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24169";"22.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24170";"18.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24171";"19.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24172";"19.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24173";"22.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24174";"22.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24175";"23.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24176";"24.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24177";"24.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24178";"23.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24179";"26.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24180";"26.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24181";"27.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24182";"28.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24183";"24.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24184";"25.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24185";"25.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24186";"26.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24187";"28.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24188";"30.04.2024";"12.07.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"24189";"01.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24190";"01.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24191";"02.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24192";"06.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24193";"07.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24194";"28.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24195";"30.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24196";"30.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24197";"01.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24198";"04.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24199";"07.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24200";"14.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24201";"17.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24202";"21.05.2024";"08.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24203";"21.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24204";"23.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24205";"24.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24206";"08.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24207";"08.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24208";"09.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24209";"10.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24210";"10.05.2024";"24.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24211";"16.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24212";"16.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24213";"17.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24214";"18.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24215";"22.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24216";"23.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24217";"24.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24218";"25.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24219";"26.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24220";"03.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24221";"05.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24222";"07.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24223";"13.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24224";"29.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24225";"30.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24226";"01.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24227";"05.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24228";"08.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24229";"09.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24230";"10.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24231";"12.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24232";"13.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24233";"14.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24234";"14.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24235";"21.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
