"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"4747";"27.02.2022";"";"2";"26.11.2024";"67";"Дойная";"";"";"";"";"";""
"4748";"28.02.2022";"";"1";"17.05.2024";"260";"Дойная";"";"";"";"";"";""
"4750";"01.03.2022";"03.07.2024";"1";"07.03.2024";"0";"Продана";"";"";"";"";"";""
"4757";"05.03.2022";"03.07.2024";"2";"07.03.2024";"0";"Продана";"";"";"";"";"";""
"4763";"07.03.2022";"";"2";"10.11.2024";"83";"Дойная";"";"";"";"";"";""
"4768";"08.03.2022";"";"2";"01.01.2025";"31";"Дойная";"";"";"";"";"";""
"4769";"08.03.2022";"03.07.2024";"1";"12.03.2024";"0";"Продана";"";"";"";"";"";""
"4770";"08.03.2022";"";"2";"15.01.2025";"17";"Дойная";"";"";"";"";"";""
"4776";"11.03.2022";"";"2";"29.12.2024";"34";"Дойная";"";"";"";"";"";""
"4777";"11.03.2022";"";"2";"23.01.2025";"9";"Дойная";"";"";"";"";"";""
"4778";"12.03.2022";"09.07.2024";"1";"13.11.2023";"0";"Продана";"10.05.2024";"10.05.2024";"";"";"";""
"4781";"17.03.2022";"01.07.2024";"1";"23.11.2023";"0";"Продана";"15.03.2024";"15.03.2024";"";"";"";""
"4783";"17.03.2022";"";"2";"30.01.2025";"2";"Дойная";"";"";"";"";"";""
"4790";"22.03.2022";"";"2";"28.01.2025";"4";"Дойная";"";"";"";"";"";""
"4791";"23.03.2022";"";"2";"23.12.2024";"40";"Дойная";"";"";"";"";"";""
"4793";"24.03.2022";"";"1";"03.05.2024";"274";"Дойная";"";"";"";"";"";""
"4798";"28.03.2022";"05.06.2024";"2";"14.12.2023";"0";"Продана";"29.03.2024";"29.03.2024";"";"";"";""
"4801";"31.03.2022";"03.07.2024";"1";"12.03.2024";"0";"Продана";"";"";"";"";"";""
"4804";"03.04.2022";"";"2";"14.11.2024";"79";"Дойная";"";"";"";"";"";""
"4809";"06.04.2022";"";"2";"17.11.2024";"76";"Дойная";"";"";"";"";"";""
"4819";"11.04.2022";"03.07.2024";"1";"07.03.2024";"0";"Продана";"";"";"";"";"";""
"4820";"11.04.2022";"27.04.2024";"2";"29.01.2024";"0";"Продана";"";"";"";"";"";""
"4827";"14.04.2022";"25.11.2024";"2";"07.11.2024";"0";"Продана";"";"";"";"";"";""
"4831";"16.04.2022";"25.03.2024";"2";"20.02.2024";"0";"Продана";"";"";"";"";"";""
"4835";"18.04.2022";"";"2";"11.12.2024";"52";"Дойная";"";"";"";"";"";""
"4839";"19.04.2022";"";"2";"17.01.2025";"15";"Дойная";"";"";"";"";"";""
"4845";"21.04.2022";"";"2";"07.01.2025";"25";"Дойная";"";"";"";"";"";""
"4848";"23.04.2022";"";"2";"20.01.2025";"12";"Дойная";"";"";"";"";"";""
"4849";"25.04.2022";"";"2";"01.02.2025";"0";"Дойная";"";"";"";"";"";""
"4851";"26.04.2022";"05.08.2024";"2";"06.04.2024";"0";"Продана";"21.06.2024";"";"";"";"";""
"4852";"27.04.2022";"14.05.2024";"2";"03.01.2024";"0";"Продана";"15.03.2024";"15.03.2024";"";"";"";""
"4855";"28.04.2022";"";"2";"29.01.2025";"3";"Дойная";"";"";"";"";"";""
"4862";"02.05.2022";"15.07.2024";"2";"29.01.2024";"0";"Продана";"12.04.2024";"12.04.2024";"";"";"";""
"4865";"03.05.2022";"08.08.2024";"2";"01.03.2024";"0";"Продана";"26.07.2024";"";"";"";"";""
"4867";"04.05.2022";"";"2";"20.01.2025";"12";"Дойная";"";"";"";"";"";""
"4873";"06.05.2022";"";"1";"13.02.2024";"0";"Сухостой";"13.09.2024";"13.09.2024";"";"29.01.2025";"";""
"4874";"06.05.2022";"15.03.2024";"1";"16.01.2024";"0";"Продана";"";"";"";"";"";""
"4877";"08.05.2022";"14.03.2024";"1";"24.12.2023";"0";"Продана";"08.03.2024";"";"";"";"";""
"4880";"10.05.2022";"12.04.2024";"1";"13.02.2024";"0";"Продана";"";"";"";"";"";""
"4881";"10.05.2022";"22.04.2024";"2";"23.02.2024";"0";"Продана";"";"";"";"";"";""
"4882";"11.05.2022";"03.04.2024";"2";"03.02.2024";"0";"Продана";"";"";"";"";"";""
"4883";"11.05.2022";"09.10.2024";"1";"25.01.2024";"0";"Продана";"19.07.2024";"19.07.2024";"";"";"";""
"4885";"11.05.2022";"";"2";"18.11.2024";"75";"Дойная";"";"";"";"";"";""
"4889";"18.05.2022";"26.12.2024";"1";"08.05.2024";"0";"Продана";"";"";"";"";"";""
"4891";"18.05.2022";"12.03.2024";"1";"17.02.2024";"0";"Продана";"";"";"";"";"";""
"4895";"21.05.2022";"02.04.2024";"1";"30.03.2024";"0";"Продана";"";"";"";"";"";""
"4901";"24.05.2022";"26.12.2024";"1";"08.05.2024";"0";"Продана";"";"";"";"";"";""
"4916";"04.06.2022";"26.04.2024";"1";"07.04.2024";"0";"Продана";"";"";"";"";"";""
"4920";"07.06.2022";"09.04.2024";"2";"02.04.2024";"0";"Продана";"";"";"";"";"";""
"4921";"07.06.2022";"";"1";"05.03.2024";"333";"Осемененная";"26.07.2024";"26.07.2024";"";"";"";""
"4922";"07.06.2022";"13.06.2024";"1";"20.02.2024";"0";"Продана";"03.05.2024";"03.05.2024";"";"";"";""
"4925";"08.06.2022";"02.05.2024";"1";"31.03.2024";"0";"Продана";"";"";"";"";"";""
"4935";"13.06.2022";"";"1";"25.02.2024";"342";"Осемененная";"01.11.2024";"01.11.2024";"";"";"";""
"4936";"13.06.2022";"11.03.2024";"2";"08.03.2024";"0";"Продана";"";"";"";"";"";""
"4937";"13.06.2022";"02.05.2024";"1";"06.03.2024";"0";"Продана";"";"";"";"";"";""
"4940";"14.06.2022";"09.04.2024";"1";"30.03.2024";"0";"Продана";"";"";"";"";"";""
"4943";"15.06.2022";"";"1";"10.03.2024";"328";"Осемененная";"02.08.2024";"02.08.2024";"";"";"";""
"4944";"15.06.2022";"10.04.2024";"0";"";"0";"Продана";"31.07.2023";"31.07.2023";"";"";"";""
"4946";"16.06.2022";"06.05.2024";"0";"";"0";"Продана";"10.08.2023";"10.08.2023";"";"";"";""
"4948";"16.06.2022";"18.03.2024";"2";"05.03.2024";"0";"Продана";"";"";"";"";"";""
"4949";"17.06.2022";"";"1";"24.02.2024";"343";"Дойная";"29.11.2024";"";"";"";"";""
"4950";"17.06.2022";"26.12.2024";"1";"09.06.2024";"0";"Продана";"";"";"";"";"";""
"4956";"18.06.2022";"24.04.2024";"2";"31.03.2024";"0";"Продана";"";"";"";"";"";""
"4958";"19.06.2022";"10.04.2024";"1";"29.03.2024";"0";"Продана";"";"";"";"";"";""
"4959";"19.06.2022";"08.01.2025";"1";"21.01.2024";"0";"Продана";"05.04.2024";"05.04.2024";"";"07.11.2024";"";""
"4965";"21.06.2022";"26.04.2024";"1";"04.04.2024";"0";"Продана";"";"";"";"";"";""
"4966";"21.06.2022";"";"1";"01.04.2024";"306";"Дойная";"";"";"";"";"";""
"4971";"23.06.2022";"11.11.2024";"1";"21.02.2024";"0";"Продана";"03.05.2024";"";"";"";"";""
"4973";"25.06.2022";"28.02.2024";"0";"";"0";"Продана";"23.11.2023";"";"";"";"";""
"4975";"25.06.2022";"08.07.2024";"2";"15.05.2024";"0";"Продана";"";"";"";"";"";""
"4977";"27.06.2022";"";"1";"29.02.2024";"338";"Дойная";"10.05.2024";"";"";"";"";""
"4978";"28.06.2022";"22.07.2024";"1";"03.04.2024";"0";"Продана";"19.07.2024";"";"";"";"";""
"4990";"05.07.2022";"01.11.2024";"1";"02.03.2024";"0";"Продана";"18.10.2024";"";"";"";"";""
"4993";"06.07.2022";"28.02.2024";"0";"";"0";"Продана";"01.11.2023";"";"";"";"";""
"5001";"09.07.2022";"08.05.2024";"2";"05.04.2024";"0";"Продана";"";"";"";"";"";""
"5007";"10.07.2022";"19.03.2024";"0";"";"0";"Продана";"30.06.2023";"30.06.2023";"";"";"";""
"5010";"12.07.2022";"10.01.2025";"1";"07.06.2024";"0";"Продана";"01.11.2024";"";"";"";"";""
"5014";"13.07.2022";"26.12.2024";"1";"11.06.2024";"0";"Продана";"";"";"";"";"";""
"5020";"16.07.2022";"";"1";"11.06.2024";"235";"Дойная";"";"";"";"";"";""
"5021";"17.07.2022";"10.06.2024";"1";"26.04.2024";"0";"Продана";"";"";"";"";"";""
"5026";"17.07.2022";"02.07.2024";"1";"17.06.2024";"0";"Продана";"";"";"";"";"";""
"5033";"20.07.2022";"29.08.2024";"0";"";"0";"Продана";"27.12.2023";"";"";"";"";""
"5036";"21.07.2022";"13.06.2024";"1";"22.04.2024";"0";"Продана";"";"";"";"";"";""
"5037";"21.07.2022";"27.05.2024";"1";"12.05.2024";"0";"Продана";"";"";"";"";"";""
"5038";"21.07.2022";"10.01.2025";"1";"05.05.2024";"0";"Продана";"23.08.2024";"23.08.2024";"";"";"";""
"5041";"22.07.2022";"15.07.2024";"1";"15.04.2024";"0";"Продана";"28.06.2024";"";"";"";"";""
"5044";"22.07.2022";"19.04.2024";"1";"08.04.2024";"0";"Продана";"";"";"";"";"";""
"5045";"22.07.2022";"";"1";"29.05.2024";"248";"Дойная";"31.01.2025";"";"";"";"";""
"5046";"22.07.2022";"";"1";"16.04.2024";"291";"Дойная";"30.08.2024";"";"";"";"";""
"5047";"23.07.2022";"11.09.2024";"1";"28.04.2024";"0";"Продана";"16.08.2024";"";"";"";"";""
"5057";"27.07.2022";"01.04.2024";"0";"";"0";"Продана";"05.09.2023";"05.09.2023";"";"";"";""
"5059";"29.07.2022";"14.05.2024";"1";"07.05.2024";"0";"Продана";"";"";"";"";"";""
"5062";"30.07.2022";"02.11.2024";"1";"13.10.2024";"0";"Продана";"";"";"";"";"";""
"5064";"30.07.2022";"";"1";"09.05.2024";"268";"Дойная";"23.08.2024";"";"";"";"";""
"5067";"30.07.2022";"29.08.2024";"0";"";"0";"Продана";"04.03.2024";"";"";"";"";""
"5070";"30.07.2022";"18.09.2024";"1";"19.08.2024";"0";"Продана";"";"";"";"";"";""
"5078";"02.08.2022";"29.07.2024";"1";"05.05.2024";"0";"Продана";"19.07.2024";"";"";"";"";""
"5085";"06.08.2022";"29.08.2024";"0";"";"0";"Продана";"13.02.2024";"";"";"";"";""
"5090";"09.08.2022";"03.07.2024";"1";"12.04.2024";"0";"Продана";"";"";"";"";"";""
"5093";"12.08.2022";"26.12.2024";"1";"06.05.2024";"0";"Продана";"19.07.2024";"";"";"";"";""
"5096";"14.08.2022";"19.08.2024";"1";"29.07.2024";"0";"Продана";"";"";"";"";"";""
"5104";"18.08.2022";"21.08.2024";"1";"03.05.2024";"0";"Продана";"19.07.2024";"";"";"";"";""
"5105";"19.08.2022";"";"1";"13.06.2024";"233";"Дойная";"";"";"";"";"";""
"5107";"19.08.2022";"";"1";"17.05.2024";"260";"Дойная";"";"";"";"";"";""
"5113";"21.08.2022";"27.01.2025";"1";"28.04.2024";"0";"Продана";"16.08.2024";"16.08.2024";"";"";"";""
"5114";"21.08.2022";"";"1";"15.05.2024";"262";"Дойная";"30.08.2024";"";"";"";"";""
"5117";"22.08.2022";"";"1";"05.11.2024";"88";"Дойная";"17.01.2025";"";"";"";"";""
"5122";"23.08.2022";"29.08.2024";"0";"";"0";"Продана";"31.01.2024";"01.11.2023";"";"";"";""
"5123";"23.08.2022";"11.09.2024";"1";"07.08.2024";"0";"Продана";"";"";"";"";"";""
"5125";"24.08.2022";"25.08.2024";"2";"19.08.2024";"0";"Продана";"";"";"";"";"";""
"5132";"27.08.2022";"08.07.2024";"1";"09.05.2024";"0";"Продана";"";"";"";"";"";""
"5137";"30.08.2022";"24.09.2024";"1";"17.05.2024";"0";"Продана";"02.08.2024";"02.08.2024";"";"";"";""
"5138";"30.08.2022";"29.08.2024";"0";"";"0";"Продана";"26.12.2023";"";"";"";"";""
"5139";"31.08.2022";"";"1";"05.10.2024";"119";"Дойная";"";"";"";"";"";""
"5141";"31.08.2022";"";"1";"07.09.2024";"147";"Дойная";"";"";"";"";"";""
"5153";"03.09.2022";"26.12.2024";"1";"11.06.2024";"0";"Продана";"";"";"";"";"";""
"5154";"04.09.2022";"13.08.2024";"1";"24.07.2024";"0";"Продана";"";"";"";"";"";""
"5156";"05.09.2022";"";"1";"06.05.2024";"271";"Осемененная";"06.12.2024";"06.12.2024";"";"";"";""
"5157";"05.09.2022";"03.09.2024";"1";"09.08.2024";"0";"Продана";"";"";"";"";"";""
"5160";"07.09.2022";"20.12.2024";"1";"03.08.2024";"0";"Продана";"18.10.2024";"";"";"";"";""
"5162";"08.09.2022";"26.08.2024";"1";"12.07.2024";"0";"Продана";"";"";"";"";"";""
"5163";"08.09.2022";"";"1";"13.06.2024";"233";"Осемененная";"01.11.2024";"01.11.2024";"";"";"";""
"5171";"10.09.2022";"";"1";"09.11.2024";"84";"Дойная";"";"";"";"";"";""
"5172";"11.09.2022";"10.06.2024";"1";"09.06.2024";"0";"Продана";"";"";"";"";"";""
"5177";"13.09.2022";"";"1";"04.06.2024";"242";"Дойная";"";"";"";"";"";""
"5178";"14.09.2022";"30.08.2024";"1";"04.07.2024";"0";"Продана";"";"";"";"";"";""
"5181";"14.09.2022";"";"1";"16.06.2024";"230";"Осемененная";"04.10.2024";"04.10.2024";"";"";"";""
"5184";"15.09.2022";"05.09.2024";"1";"27.07.2024";"0";"Продана";"";"";"";"";"";""
"5186";"15.09.2022";"";"1";"14.07.2024";"202";"Дойная";"";"";"";"";"";""
"5188";"16.09.2022";"30.05.2024";"0";"";"0";"Продана";"15.09.2023";"15.09.2023";"";"";"";""
"5189";"16.09.2022";"06.03.2024";"0";"";"0";"Продана";"07.09.2023";"07.09.2023";"";"";"";""
"5190";"16.09.2022";"05.06.2024";"1";"05.06.2024";"0";"Продана";"";"";"";"";"";""
"5192";"16.09.2022";"19.08.2024";"1";"24.06.2024";"0";"Продана";"";"";"";"";"";""
"5193";"17.09.2022";"17.07.2024";"2";"27.06.2024";"0";"Продана";"";"";"";"";"";""
"5195";"17.09.2022";"28.06.2024";"2";"09.06.2024";"0";"Продана";"";"";"";"";"";""
"5198";"17.09.2022";"02.08.2024";"0";"";"0";"Продана";"04.05.2024";"04.05.2024";"";"";"";""
"5199";"18.09.2022";"";"1";"25.06.2024";"221";"Дойная";"";"";"";"";"";""
"5200";"18.09.2022";"17.04.2024";"0";"";"0";"Продана";"05.09.2023";"05.09.2023";"";"";"";""
"5201";"19.09.2022";"";"1";"13.07.2024";"203";"Дойная";"";"";"";"";"";""
"5204";"19.09.2022";"";"1";"06.09.2024";"148";"Дойная";"";"";"";"";"";""
"5207";"20.09.2022";"16.08.2024";"1";"01.06.2024";"0";"Продана";"";"";"";"";"";""
"5211";"20.09.2022";"29.08.2024";"0";"";"0";"Продана";"29.01.2024";"";"";"";"";""
"5212";"20.09.2022";"15.07.2024";"1";"06.06.2024";"0";"Продана";"";"";"";"";"";""
"5215";"23.09.2022";"30.06.2024";"1";"26.06.2024";"0";"Продана";"";"";"";"";"";""
"5217";"23.09.2022";"";"2";"17.12.2024";"46";"Дойная";"";"";"";"";"";""
"5224";"26.09.2022";"29.08.2024";"0";"";"0";"Продана";"30.05.2024";"";"";"";"";""
"5226";"27.09.2022";"14.11.2024";"1";"07.07.2024";"0";"Продана";"25.10.2024";"";"";"";"";""
"5234";"29.09.2022";"";"1";"04.07.2024";"212";"Дойная";"";"";"";"";"";""
"5247";"03.10.2022";"";"1";"05.08.2024";"180";"Дойная";"";"";"";"";"";""
"5249";"03.10.2022";"26.08.2024";"2";"30.07.2024";"0";"Продана";"";"";"";"";"";""
"5250";"04.10.2022";"";"1";"01.08.2024";"184";"Осемененная";"20.12.2024";"20.12.2024";"";"";"";""
"5252";"04.10.2022";"20.09.2024";"2";"05.06.2024";"0";"Продана";"16.08.2024";"";"";"";"";""
"5256";"06.10.2022";"";"1";"27.06.2024";"219";"Дойная";"";"";"";"";"";""
"5261";"09.10.2022";"10.10.2024";"1";"07.06.2024";"0";"Продана";"";"";"";"";"";""
"5262";"10.10.2022";"02.08.2024";"1";"20.07.2024";"0";"Продана";"";"";"";"";"";""
"5263";"10.10.2022";"28.02.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"5275";"17.10.2022";"";"1";"28.06.2024";"218";"Осемененная";"22.11.2024";"22.11.2024";"";"";"";""
"5279";"18.10.2022";"26.12.2024";"1";"23.07.2024";"0";"Продана";"";"";"";"";"";""
"5280";"19.10.2022";"30.05.2024";"0";"";"0";"Продана";"06.10.2023";"06.10.2023";"";"";"";""
"5281";"19.10.2022";"17.07.2024";"1";"03.07.2024";"0";"Продана";"";"";"";"";"";""
"5284";"21.10.2022";"";"1";"15.07.2024";"201";"Дойная";"";"";"";"";"";""
"5285";"22.10.2022";"";"1";"23.07.2024";"193";"Дойная";"";"";"";"";"";""
"5288";"22.10.2022";"31.07.2024";"1";"14.07.2024";"0";"Продана";"";"";"";"";"";""
"5289";"22.10.2022";"10.10.2024";"1";"02.10.2024";"0";"Продана";"";"";"";"";"";""
"5292";"23.10.2022";"30.09.2024";"1";"10.09.2024";"0";"Продана";"";"";"";"";"";""
"5295";"23.10.2022";"05.08.2024";"1";"27.07.2024";"0";"Продана";"";"";"";"";"";""
"5300";"26.10.2022";"";"1";"01.11.2024";"92";"Дойная";"";"";"";"";"";""
"5305";"29.10.2022";"08.07.2024";"1";"05.06.2024";"0";"Продана";"";"";"";"";"";""
"5307";"30.10.2022";"";"1";"13.07.2024";"203";"Дойная";"";"";"";"";"";""
"5311";"02.11.2022";"";"1";"27.07.2024";"189";"Осемененная";"25.10.2024";"25.10.2024";"";"";"";""
"5312";"04.11.2022";"";"1";"03.09.2024";"151";"Осемененная";"20.12.2024";"20.12.2024";"";"";"";""
"5314";"05.11.2022";"01.10.2024";"1";"28.08.2024";"0";"Продана";"";"";"";"";"";""
"5317";"06.11.2022";"";"1";"29.07.2024";"187";"Осемененная";"24.01.2025";"24.01.2025";"";"";"";""
"5320";"07.11.2022";"24.10.2024";"1";"24.07.2024";"0";"Продана";"04.10.2024";"";"";"";"";""
"5326";"09.11.2022";"02.09.2024";"2";"30.07.2024";"0";"Продана";"";"";"";"";"";""
"5327";"10.11.2022";"10.10.2024";"1";"06.10.2024";"0";"Продана";"";"";"";"";"";""
"5334";"12.11.2022";"29.08.2024";"0";"";"0";"Продана";"03.05.2024";"";"";"";"";""
"5335";"14.11.2022";"03.06.2024";"0";"";"0";"Продана";"06.11.2023";"06.11.2023";"";"";"";""
"5338";"16.11.2022";"11.09.2024";"1";"31.07.2024";"0";"Продана";"";"";"";"";"";""
"5345";"21.11.2022";"21.05.2024";"0";"";"0";"Продана";"11.11.2023";"11.11.2023";"";"";"";""
"5348";"23.11.2022";"31.07.2024";"2";"29.07.2024";"0";"Продана";"";"";"";"";"";""
"5351";"23.11.2022";"13.01.2025";"1";"16.08.2024";"0";"Продана";"10.01.2025";"";"";"";"";""
"5352";"25.11.2022";"26.09.2024";"1";"13.09.2024";"0";"Продана";"";"";"";"";"";""
"5354";"26.11.2022";"02.11.2024";"1";"02.10.2024";"0";"Продана";"";"";"";"";"";""
"5355";"26.11.2022";"";"1";"12.09.2024";"142";"Дойная";"";"";"";"";"";""
"5357";"26.11.2022";"07.10.2024";"1";"06.08.2024";"0";"Продана";"";"";"";"";"";""
"5358";"27.11.2022";"";"1";"17.11.2024";"76";"Дойная";"";"";"";"";"";""
"5365";"30.11.2022";"08.10.2024";"0";"";"0";"Продана";"10.01.2024";"10.01.2024";"";"";"";""
"5368";"01.12.2022";"31.01.2025";"1";"24.01.2025";"0";"Продана";"";"";"";"";"";""
"5369";"02.12.2022";"02.10.2024";"1";"01.10.2024";"0";"Продана";"";"";"";"";"";""
"5373";"04.12.2022";"";"1";"22.08.2024";"163";"Дойная";"";"";"";"";"";""
"5375";"04.12.2022";"06.12.2024";"1";"30.08.2024";"0";"Продана";"15.11.2024";"";"";"";"";""
"5376";"04.12.2022";"17.10.2024";"1";"16.09.2024";"0";"Продана";"";"";"";"";"";""
"5383";"07.12.2022";"";"1";"13.09.2024";"141";"Дойная";"";"";"";"";"";""
"5390";"09.12.2022";"29.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"5394";"13.12.2022";"";"1";"07.09.2024";"147";"Дойная";"";"";"";"";"";""
"5395";"13.12.2022";"";"1";"12.12.2024";"51";"Дойная";"";"";"";"";"";""
"5396";"13.12.2022";"05.06.2024";"0";"";"0";"Продана";"15.12.2023";"15.12.2023";"";"";"";""
"5406";"19.12.2022";"16.12.2024";"1";"11.09.2024";"0";"Продана";"22.11.2024";"";"";"";"";""
"5409";"21.12.2022";"";"1";"03.11.2024";"90";"Дойная";"17.01.2025";"";"";"";"";""
"5412";"22.12.2022";"29.08.2024";"0";"";"0";"Продана";"24.05.2024";"";"";"";"";""
"5413";"23.12.2022";"17.09.2024";"1";"16.09.2024";"0";"Продана";"";"";"";"";"";""
"5414";"23.12.2022";"";"1";"29.09.2024";"125";"Осемененная";"17.01.2025";"17.01.2025";"";"";"";""
"5417";"24.12.2022";"";"1";"26.12.2024";"37";"Дойная";"";"";"";"";"";""
"5418";"24.12.2022";"08.11.2024";"1";"06.11.2024";"0";"Продана";"";"";"";"";"";""
"5419";"24.12.2022";"29.08.2024";"0";"";"0";"Продана";"07.05.2024";"";"";"";"";""
"5420";"25.12.2022";"14.10.2024";"1";"27.09.2024";"0";"Продана";"";"";"";"";"";""
"5424";"27.12.2022";"29.08.2024";"0";"";"0";"Продана";"16.03.2024";"";"";"";"";""
"5425";"27.12.2022";"";"1";"30.01.2025";"2";"Дойная";"";"";"";"";"";""
"5426";"27.12.2022";"";"1";"23.09.2024";"131";"Дойная";"";"";"";"";"";""
"5427";"27.12.2022";"";"0";"";"0";"Стельная";"14.06.2024";"14.06.2024";"";"";"";""
"5428";"28.12.2022";"22.10.2024";"1";"18.09.2024";"0";"Продана";"";"";"";"";"";""
"5433";"29.12.2022";"07.10.2024";"1";"09.09.2024";"0";"Продана";"";"";"";"";"";""
"5436";"30.12.2022";"11.11.2024";"1";"17.10.2024";"0";"Продана";"";"";"";"";"";""
"5444";"31.12.2022";"";"1";"09.09.2024";"145";"Дойная";"";"";"";"";"";""
"5445";"31.12.2022";"";"1";"16.12.2024";"47";"Дойная";"";"";"";"";"";""
"5450";"27.12.2022";"";"1";"24.10.2024";"100";"Дойная";"";"";"";"";"";""
"5453";"27.12.2022";"06.07.2024";"0";"";"0";"Продана";"03.02.2024";"03.02.2024";"";"";"";""
"5460";"04.01.2023";"";"1";"10.09.2024";"144";"Дойная";"";"";"";"";"";""
"5461";"04.01.2023";"";"1";"21.01.2025";"11";"Дойная";"";"";"";"";"";""
"5464";"06.01.2023";"03.06.2024";"0";"";"0";"Продана";"11.01.2024";"11.01.2024";"";"";"";""
"5471";"10.01.2023";"05.12.2024";"1";"04.11.2024";"0";"Продана";"";"";"";"";"";""
"5472";"11.01.2023";"28.02.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"5475";"17.01.2023";"";"1";"04.12.2024";"59";"Дойная";"";"";"";"";"";""
"5479";"18.01.2023";"";"1";"26.01.2025";"6";"Дойная";"";"";"";"";"";""
"5481";"20.01.2023";"";"1";"09.11.2024";"84";"Дойная";"";"";"";"";"";""
"5483";"20.01.2023";"";"1";"08.10.2024";"116";"Дойная";"";"";"";"";"";""
"5484";"22.01.2023";"10.10.2024";"0";"";"0";"Продана";"10.02.2024";"10.02.2024";"";"";"";""
"5485";"22.01.2023";"";"1";"05.10.2024";"119";"Дойная";"";"";"";"";"";""
"5486";"23.01.2023";"";"1";"30.01.2025";"2";"Дойная";"";"";"";"";"";""
"5494";"24.01.2023";"";"1";"23.11.2024";"70";"Дойная";"";"";"";"";"";""
"5495";"25.01.2023";"";"1";"08.01.2025";"24";"Дойная";"";"";"";"";"";""
"5498";"25.01.2023";"";"1";"12.11.2024";"81";"Дойная";"24.01.2025";"";"";"";"";""
"5505";"27.01.2023";"";"1";"24.10.2024";"100";"Дойная";"";"";"";"";"";""
"5506";"27.01.2023";"";"1";"06.12.2024";"57";"Дойная";"";"";"";"";"";""
"5508";"28.01.2023";"21.10.2024";"0";"";"0";"Продана";"15.02.2024";"15.02.2024";"";"";"";""
"5514";"01.02.2023";"";"1";"27.01.2025";"5";"Дойная";"";"";"";"";"";""
"5517";"02.02.2023";"";"1";"08.11.2024";"85";"Дойная";"";"";"";"";"";""
"5520";"04.02.2023";"";"1";"30.01.2025";"2";"Дойная";"";"";"";"";"";""
"5525";"05.02.2023";"";"1";"29.01.2025";"3";"Дойная";"";"";"";"";"";""
"5526";"05.02.2023";"";"1";"30.01.2025";"2";"Дойная";"";"";"";"";"";""
"5530";"07.02.2023";"";"1";"16.11.2024";"77";"Дойная";"";"";"";"";"";""
"5532";"08.02.2023";"";"1";"01.12.2024";"62";"Дойная";"";"";"";"";"";""
"5550";"16.02.2023";"";"1";"06.12.2024";"57";"Дойная";"";"";"";"";"";""
"5553";"16.02.2023";"";"1";"10.11.2024";"83";"Дойная";"";"";"";"";"";""
"5555";"17.02.2023";"29.08.2024";"0";"";"0";"Продана";"07.06.2024";"";"";"";"";""
"5558";"20.02.2023";"";"1";"25.01.2025";"7";"Дойная";"";"";"";"";"";""
"5560";"22.02.2023";"09.12.2024";"1";"19.11.2024";"0";"Продана";"";"";"";"";"";""
"5561";"22.02.2023";"";"1";"14.12.2024";"49";"Дойная";"";"";"";"";"";""
"5564";"23.02.2023";"26.11.2024";"0";"";"0";"Продана";"05.06.2024";"05.06.2024";"";"";"";""
"5565";"23.02.2023";"29.08.2024";"0";"";"0";"Продана";"14.06.2024";"";"";"";"";""
"5567";"24.02.2023";"";"1";"05.11.2024";"88";"Дойная";"";"";"";"";"";""
"5571";"26.02.2023";"";"1";"26.01.2025";"6";"Дойная";"";"";"";"";"";""
"5573";"26.02.2023";"";"1";"06.11.2024";"87";"Дойная";"";"";"";"";"";""
"5576";"28.02.2023";"";"1";"10.01.2025";"22";"Дойная";"";"";"";"";"";""
"5578";"28.02.2023";"";"1";"29.01.2025";"3";"Дойная";"";"";"";"";"";""
"5586";"08.03.2023";"";"1";"12.12.2024";"51";"Дойная";"";"";"";"";"";""
"5587";"08.03.2023";"28.02.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"5589";"11.03.2023";"26.12.2024";"0";"";"0";"Продана";"28.08.2024";"";"";"";"";""
"5597";"15.03.2023";"29.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"5606";"17.03.2023";"";"1";"24.12.2024";"39";"Дойная";"";"";"";"";"";""
"5608";"19.03.2023";"10.01.2025";"1";"29.12.2024";"0";"Продана";"";"";"";"";"";""
"5610";"20.03.2023";"";"1";"25.01.2025";"7";"Дойная";"";"";"";"";"";""
"5621";"25.03.2023";"";"1";"01.02.2025";"0";"Дойная";"";"";"";"";"";""
"5625";"28.03.2023";"";"1";"11.01.2025";"21";"Дойная";"";"";"";"";"";""
"5630";"31.03.2023";"";"1";"29.01.2025";"3";"Дойная";"";"";"";"";"";""
"5633";"01.04.2023";"";"1";"25.01.2025";"7";"Дойная";"";"";"";"";"";""
"5634";"02.04.2023";"";"1";"01.01.2025";"31";"Дойная";"";"";"";"";"";""
"5638";"02.04.2023";"";"1";"12.01.2025";"20";"Дойная";"";"";"";"";"";""
"5639";"03.04.2023";"";"1";"26.12.2024";"37";"Дойная";"";"";"";"";"";""
"5642";"04.04.2023";"";"1";"29.12.2024";"34";"Дойная";"";"";"";"";"";""
"5646";"07.04.2023";"26.12.2024";"0";"";"0";"Продана";"30.10.2024";"";"";"";"";""
