"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"26328";"11.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26329";"11.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26330";"11.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26331";"12.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26332";"12.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26333";"13.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26334";"13.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26335";"13.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26336";"14.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26337";"14.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26338";"14.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26339";"15.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26340";"15.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26341";"16.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26342";"16.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26343";"16.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26344";"16.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26345";"16.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26346";"17.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26347";"17.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26348";"17.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26349";"19.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26351";"20.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26352";"20.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26353";"20.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26354";"21.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26355";"21.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26356";"21.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26357";"21.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26358";"22.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26359";"22.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26360";"22.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26361";"22.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26362";"23.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26364";"23.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26365";"23.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26366";"24.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26367";"25.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26368";"25.03.2024";"13.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26369";"25.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26370";"26.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26371";"26.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26372";"26.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26373";"26.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26374";"27.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26375";"27.03.2024";"09.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26376";"27.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26377";"27.03.2024";"04.12.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"26378";"27.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26379";"27.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26380";"28.03.2024";"29.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26381";"28.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26382";"28.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26383";"28.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26384";"28.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26385";"29.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26386";"29.03.2024";"21.06.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26387";"29.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26388";"29.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26389";"29.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26390";"30.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26391";"31.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26392";"31.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26393";"31.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26394";"01.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26395";"01.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26396";"01.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26397";"01.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26399";"01.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26400";"02.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26401";"02.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26402";"02.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26403";"02.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26404";"03.04.2024";"23.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26405";"04.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26406";"04.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26407";"04.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26408";"04.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26409";"05.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26410";"05.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26411";"05.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26412";"05.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26413";"05.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26414";"06.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26415";"06.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26416";"07.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26417";"07.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26419";"07.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26420";"07.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26421";"07.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26422";"08.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26423";"09.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26424";"09.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26425";"11.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26426";"11.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26427";"11.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26428";"12.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26429";"13.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26430";"13.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26432";"13.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26433";"13.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26434";"13.04.2024";"01.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26435";"14.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26436";"14.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26437";"14.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26438";"14.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26439";"15.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26440";"15.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26441";"15.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26442";"16.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26443";"16.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26444";"16.04.2024";"13.11.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26445";"16.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26446";"17.04.2024";"04.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26447";"17.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26448";"18.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26449";"18.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26450";"18.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26451";"19.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26452";"19.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26453";"20.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26454";"20.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26455";"21.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26456";"21.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26457";"22.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26458";"22.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26459";"22.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26460";"22.04.2024";"21.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26461";"23.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26462";"23.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26463";"24.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26464";"24.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26465";"25.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26466";"25.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26468";"25.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26469";"26.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26470";"26.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26471";"26.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26472";"26.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26473";"27.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26474";"27.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26475";"27.04.2024";"06.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26476";"27.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26477";"28.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26479";"28.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26480";"29.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26481";"30.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26482";"30.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26483";"30.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26484";"30.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26485";"01.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26486";"01.05.2024";"16.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26487";"01.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26488";"01.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26489";"02.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26490";"02.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26492";"03.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26493";"03.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26494";"04.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26495";"04.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26496";"04.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26497";"04.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26499";"05.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26500";"05.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26501";"05.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26502";"06.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26503";"06.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26504";"06.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26505";"06.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26506";"06.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26507";"07.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26508";"07.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26509";"08.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26510";"08.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26511";"08.05.2024";"22.11.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26512";"08.05.2024";"08.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26513";"08.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26515";"09.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26516";"10.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26517";"11.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26518";"12.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26519";"12.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26520";"13.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26521";"14.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26522";"14.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26523";"14.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26524";"15.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26525";"15.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26527";"16.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26529";"16.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26530";"16.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26531";"17.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26532";"17.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26533";"17.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26534";"18.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26535";"19.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26536";"19.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26537";"20.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26539";"21.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26540";"22.05.2024";"21.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26541";"22.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26542";"19.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26543";"22.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26544";"23.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26545";"23.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26546";"24.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26547";"24.05.2024";"05.06.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26548";"24.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26549";"24.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26550";"25.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26551";"26.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26552";"26.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26553";"26.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26554";"26.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26555";"27.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26556";"28.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26557";"29.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26558";"29.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26559";"30.05.2024";"01.08.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"26560";"30.05.2024";"09.09.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26562";"30.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26563";"31.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26564";"31.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26567";"01.06.2024";"01.08.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"26568";"02.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26569";"02.06.2024";"01.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26570";"02.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26571";"02.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26572";"02.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26573";"03.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26574";"03.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26575";"03.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26576";"03.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26577";"03.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26578";"04.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26579";"04.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26580";"04.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26581";"05.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26585";"06.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26588";"07.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26589";"07.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26590";"08.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26591";"07.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26592";"08.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26594";"09.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26595";"09.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26597";"09.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26598";"10.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26599";"10.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26600";"11.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26601";"11.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26602";"12.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26603";"13.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26604";"13.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26605";"13.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26607";"14.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26609";"15.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26610";"16.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26611";"16.06.2024";"27.06.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26612";"16.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26614";"17.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26615";"17.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26616";"17.06.2024";"28.10.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26618";"17.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26619";"18.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26620";"18.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26621";"18.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26622";"18.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26623";"18.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26624";"19.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26625";"20.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26626";"21.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26627";"22.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26628";"22.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26629";"22.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26630";"22.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26631";"22.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26632";"22.06.2024";"01.11.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26633";"23.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26634";"23.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26635";"23.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26637";"24.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26638";"24.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26639";"24.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26640";"25.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26641";"25.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26642";"25.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26643";"26.06.2024";"14.10.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26644";"26.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26645";"26.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26646";"27.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26647";"27.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26648";"28.06.2024";"22.07.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"26649";"28.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26650";"28.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26651";"28.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26652";"29.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26653";"29.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26654";"30.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26655";"30.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26656";"30.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26657";"30.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26658";"01.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26659";"01.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26660";"01.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26661";"02.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26662";"02.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26663";"02.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26664";"02.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26665";"02.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26666";"02.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26667";"03.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26668";"03.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26669";"03.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26670";"06.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26671";"06.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26672";"06.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26673";"06.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26674";"06.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26675";"06.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26676";"08.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26677";"08.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26678";"08.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26679";"08.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26680";"08.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26681";"11.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26682";"11.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26683";"11.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26684";"12.07.2024";"24.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26685";"12.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26686";"12.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26687";"12.07.2024";"21.07.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"26688";"12.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26689";"13.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26690";"14.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26691";"14.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26692";"14.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26693";"14.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26694";"14.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26695";"15.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26696";"16.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26697";"16.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26698";"16.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26699";"17.07.2024";"14.10.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"26700";"17.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26701";"17.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26702";"19.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26703";"19.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26704";"20.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26705";"20.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
