"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"24028";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24029";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24030";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24031";"18.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24032";"19.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24033";"19.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24034";"20.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24035";"22.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24036";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24037";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24038";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24039";"24.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24040";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24041";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24042";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24043";"26.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24044";"27.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24045";"27.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24046";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24047";"29.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24049";"30.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24510";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24513";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24514";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24524";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"220503";"30.12.2022";"";"0";"";"0";"Стельная";"03.01.2024";"03.01.2024";"";"";"";""
"220504";"30.12.2022";"";"0";"";"0";"Стельная";"09.01.2024";"09.01.2024";"";"";"";""
"220505";"31.12.2022";"";"0";"";"0";"Стельная";"05.01.2024";"05.01.2024";"";"";"";""
